id,popularity,revenue,cast
17689,0.49548,26414658,Sondra Locke
10839,0.474001,0,Maximilian Schell
12637,0.434509,0,Robert De Niro
11590,0.407317,28000000,Strother Martin
19067,0.400457,0,Harvey Keitel
42222,0.398651,0,Vanessa Redgrave
49126,0.391055,0,Marsha Mason
11586,0.375967,30749142,Richard Burton
7227,0.373131,30000000,Lee Grant
11834,0.346062,0,Harry H. Corbett
985,0.331417,7000000,Charlotte Stewart
21948,0.320214,0,Tommy Lee Jones
26842,0.318679,0,Irene Papas
1362,0.312358,0,Richard Boone
4199,0.304285,0,Jenny Agutter
50374,0.280166,0,Bruce Dern
14612,0.267177,0,Jodie Foster
47474,0.062898,0,Liv Ullmann
47914,0.241629,0,Jack Warden
12707,0.228797,14717854,Charlotte Rampling
38985,0.219941,12000000,Bruno Cremer
72277,0.191541,1258000,Olivia Hamnett
24032,0.078067,41687243,George Burns
41662,0.288587,0,Sissy Spacek
30315,0.164123,17000000,Tiffany Bolling
24655,0.163315,0,Kathleen Lloyd
16220,0.175657,9000000,Jesse Welles
10670,0.15041,0,Richard Widmark
12262,0.137351,25000000,Russ Grieve
18775,0.24469,0,Fritz Weaver
11598,0.125509,0,Bong Soo Han
26932,0.114062,0,Michael York
26517,0.113714,0,Lincoln Maazel
20416,0.112001,0,Jacqueline Bisset
42218,0.108321,0,Robert Lansing
64976,0.046957,0,Leslie Nielsen
18196,0.097126,3,Cristina Raines
14741,0.140163,102000000,Marsha Mason
33665,0.080226,0,John Cassavetes
29437,0.121361,0,Frank Moore
26680,0.071172,0,John Carradine
19995,9.432768,2781505847,Zoe Saldana
16869,6.098027,319131050,Mélanie Laurent
12437,5.806897,91327197,Michael Sheen
767,5.076472,933959197,Rupert Grint
14160,4.908902,731342744,Christopher Plummer
13475,3.82957,385680446,Zachary Quinto
534,3.789633,371353001,Sam Worthington
17654,3.744956,210819611,Jason Cope
10528,3.431559,524028679,Jude Law
19913,3.244139,60722734,Zooey Deschanel
8355,3.154914,886686817,John Leguizamo
18785,3.15306,459270619,Ed Helms
13183,3.038063,185258983,Billy Crudup
14161,2.979786,769653595,Amanda Peet
12244,2.846465,48428063,John C. Reilly
13448,2.841562,356613439,Ewan McGregor
10198,2.463982,267045765,Bruno Campos
22881,2.367474,309208309,Quinton Aaron
19908,2.041804,102391382,Woody Harrelson
18239,1.971027,709827462,Robert Pattinson
10184,1.926432,177259441,Jennifer Connelly
14869,1.906998,302469017,Channing Tatum
18240,1.895894,317375031,Ryan Reynolds
15159,1.874759,75871032,Jean Reno
20943,1.860267,205298907,Gerard Butler
22794,1.849649,242988466,Anna Faris
10315,1.826169,46471023,Meryl Streep
14836,1.75384,124596398,Teri Hatcher
18360,1.752134,413106170,Amy Adams
16996,1.732516,136267476,Leslie Mann
17979,1.714887,325233863,Jim Carrey
24122,1.708605,0,Justin Bartha
7980,1.673879,93525586,Mark Wahlberg
14560,1.641739,183293131,Keir O'Donnell
28178,1.575231,47801389,Joan Allen
22803,1.542135,126690726,Gerard Butler
22825,1.535278,33333531,James Marsden
15092,1.487114,34560577,Amy Smart
19898,1.453639,20645327,Dennis Quaid
25475,1.416811,0,Jesse McCartney
16871,1.398364,90842646,Justin Long
37707,1.358965,0,Sarah Polley
13811,1.357091,155446362,Rose Byrne
17431,1.328218,9760104,Kevin Spacey
19585,1.324927,292817841,Penélope Cruz
19824,1.311696,0,Kristin Cavallari
18487,1.30199,150166126,John Travolta
23082,1.297769,31912793,Jennifer Garner
20048,1.290519,108332743,Hugh Dancy
12556,1.285167,102223269,Jennifer Garner
18501,1.267182,40828540,Michael C. Hall
19543,1.264202,0,Crystal Allen
31011,1.26001,3547209,Diane Kruger
19899,1.232312,171844840,Malin kerman
7445,1.223786,43318349,Jake Gyllenhaal
20766,1.218657,27635305,Kodi Smit-McPhee
15512,1.194455,381509870,Reese Witherspoon
24469,1.159118,2357852,Michael Fassbender
24803,1.14937,129540499,Amy Adams
28211,1.145724,8459458,Liam Neeson
11322,1.138277,214104620,Johnny Depp
25472,1.124263,0,Andy Richter
19994,1.104112,31556061,Amanda Seyfried
21208,1.099003,41596251,Peter Sarsgaard
23706,1.085541,40105542,Thomas Haden Church
19912,1.083957,186167139,Shantel VanSanten
23398,1.080415,443140005,David Cross
36419,1.075405,3606395,Justin Long
10521,1.074072,114663461,Kate Hudson
25793,1.065548,63647833,Mo'Nique
16995,1.043738,87784194,Ben Affleck
13788,1.039442,76514050,Gary Oldman
12572,1.037708,8049666,Shia LaBeouf
16538,1.022125,91636986,Rashida Jones
11323,1.018005,35424826,Scott Bakula
13836,1.014706,106303988,AnnaSophia Robb
28355,0.999299,29000000,Jodelle Ferland
18947,0.967776,36348784,Philip Seymour Hoffman
23823,0.967552,0,Janet Montgomery
19901,0.966959,51416464,Sam Neill
24420,0.965516,101229792,Rachel McAdams
13532,0.95556,948753,Chris Marquette
17609,0.953705,791867,Charlotte Gainsbourg
49391,0.948064,0,Dominic West
25643,0.908112,36133014,Jennifer Aniston
13455,0.907448,45465299,Camilla Belle
26390,0.905416,29536299,Don Cheadle
22804,0.90173,68233629,Costas Mandylor
18320,0.894268,27409889,Jim Broadbent
12573,0.884343,31430334,Richard Kind
12403,0.883984,22852638,Timothy Olyphant
19918,0.882568,12032983,Anne Heche
22787,0.850476,12206028,Gabriel Macht
14254,0.84809,41624046,Arielle Kebbel
17740,0.84445,0,Eddie Redmayne
8952,0.8342,10652035,Ewan McGregor
34647,0.830597,754249,Paz de la Huerta
34653,0.828532,0,Julianne Moore
17134,0.826039,17280326,Ashley Scott
15809,0.817983,0,Graham McTavish
20453,0.816681,70000000,Kareena Kapoor
8373,0.813323,836297228,Megan Fox
10313,0.811236,68729358,Ewan McGregor
19265,0.804857,0,Evan Rachel Wood
22832,0.796761,60462347,Naomie Harris
23367,0.790326,5210988,Aly Michalka
16523,0.78639,100086793,Catherine Keener
22897,0.786159,219103655,Alec Baldwin
28891,0.778435,0,Paul Wesley
16258,0.776493,0,Rachel Miner
19840,0.767264,0,Paul Rust
22327,0.767144,0,Zach Galifianakis
18162,0.760048,68688831,Anna Friel
22954,0.756385,122233971,Matt Damon
16866,0.748763,104945765,Seann William Scott
23488,0.744384,4706919,Colin Firth
18781,0.729008,77527732,Kyle Gallner
26123,0.725903,0,Bug Hall
17445,0.725654,0,Victor Garber
24056,0.720352,0,Robert Carlyle
17610,0.717595,62357900,Michael Cera
39800,0.713022,744816,Paul Reubens
38448,0.710966,1644755,Alicja Bachleda-Curu
36970,0.696413,19406406,Jacques Perrin
14435,0.694443,100734718,Jaime King
26505,0.691392,0,Mia Farrow
105077,0.690602,0,Dean Stockwell
62320,0.688361,0,Yann Arthus-Bertrand
22949,0.6642,92219310,John Travolta
26715,0.66342,199436,Erin Cummings
26428,0.661609,39041505,Max Minghella
24238,0.654405,0,Philip Seymour Hoffman
22821,0.652939,10629321,Norman Reedus
11699,0.643829,10589102,Eva Mendes
8054,0.643164,61808775,Heath Ledger
18476,0.642045,1017401,Zhang Ziyi
4597,0.630068,22942221,Laurence Fishburne
25769,0.619369,5802422,Chris Pine
30432,0.617968,0,Virginie Ledoyen
45781,0.616661,0,David Ellison
37269,0.61574,0,Joey Lawrence
24418,0.608282,28169671,Josh Hutcherson
15257,0.607851,0,Bryce Johnson
12834,0.606857,985117,Richard Dreyfuss
24684,0.60652,26096852,Olivia Williams
20829,0.604388,61458982,Seth Rogen
39414,0.603274,0,Emma Stone
22947,0.598075,163670000,Vera Farmiga
16577,0.595489,44091067,Kristen Bell
4959,0.59517,60161391,Naomi Watts
26466,0.589183,0,Liam Hemsworth
45650,0.582583,0,Haley Bennett
28510,0.582225,875386,Dolph Lundgren
13804,0.580292,363164265,Paul Walker
44028,0.578317,0,Iggy Pop
45806,0.577968,0,Lotte Verbeek
22074,0.576401,17436509,Thora Birch
19851,0.569571,0,Jessica Lange
14979,0.569436,0,Antonio Banderas
8880,0.566149,0,Catalina Sandino Moreno
24150,0.565345,39421467,Sheri Moon Zombie
25833,0.561315,0,Daniel Skelton
16991,0.554339,24007324,Anna Faris
38842,0.551708,0,Giovanni Ribisi
18126,0.549975,155545279,Billy Ray Cyrus
17336,0.547651,32474120,Terrence Howard
15357,0.544071,8786375,David Belle
18131,0.54269,0,Jerry O'Connell
20856,0.53923,57881056,Austin Butler
27135,0.53765,0,Lena Headey
22051,0.536572,2277396,Rose Byrne
34480,0.536552,0,Natalie Mendoza
21407,0.536017,9444018,Michael Reilly Burke
9503,0.535707,27412220,Johanna Wokalek
29483,0.534927,0,Rachel Griffiths
31723,0.534693,18097,Adrianne Palicki
22824,0.52916,42333295,Will Patton
35939,0.52377,0,Bill Nighy
36691,0.520419,5024782,Jesse Eisenberg
35052,0.518084,0,Juno Temple
71883,0.515547,0,Yu Aoi
42171,0.513739,0,Omid Djalili
38542,0.510379,867714,Martin Compston
16558,0.508705,60000000,Julia Roberts
53729,0.507995,0,Kristin Cavallari
22855,0.502164,0,Tim Daly
28739,0.501753,0,Noah Segan
22640,0.495483,0,Mark Webber
13975,0.493969,0,John Goodman
14749,0.492722,0,Field Cate
15359,0.492691,0,Nathan Fillion
29963,0.492366,4440055,Ben Whishaw
80527,0.487353,0,Michael Shanks
26920,0.48705,0,Manuel Tadros
25602,0.486687,0,Todd Jensen
24833,0.486267,0,Craig Anton
16614,0.480074,17164377,Kristen Stewart
12569,0.478888,10848783,Mila Kunis
22620,0.477243,0,Hayley Kiyoko
34769,0.476687,44462,Kat Dennings
30844,0.475826,0,Rhett Giles
23568,0.474515,0,Jenna Dewan
10197,0.472113,53825515,Daniel Day-Lewis
291092,0.472064,0,Lisa Howard
28089,0.471747,1521261,Woody Harrelson
19904,0.471412,0,Sela Ward
28677,0.47064,0,Kristopher Turner
19255,0.461154,14899417,Maya Rudolph
23049,0.458932,20455276,Richard Dreyfuss
10024,0.457298,95714875,Alec Baldwin
45098,0.454896,0,Lee Beom-soo
38780,0.452402,0,Shaun Sipos
23128,0.449535,1162422,Mandy-Rae Cruikshank
17332,0.447106,31720158,Jamie Foxx
278604,0.442826,0,Alex Borstein
13207,0.441444,91379051,Jared Padalecki
32395,0.439396,0,Susan Sarandon
15577,0.438147,1037335,Ray Liotta
18405,0.43466,0,Monica Potter
37080,0.430617,0,Samuel L. Jackson
34003,0.430112,0,Wayne Grayson
25941,0.429492,10329747,Emily Mortimer
19959,0.427479,122444772,Radha Mitchell
34626,0.427148,0,Sisca Jessica
22164,0.426762,0,Julian Sands
19794,0.426316,0,Aaron Yoo
15268,0.426205,12764201,Chris Klein
15189,0.424415,73034460,Jake T. Austin
30431,0.421521,0,Jennifer Connelly
25968,0.42089,0,David Thewlis
16418,0.417384,0,Anna Cummer
29917,0.416013,0,Adar Beck
17335,0.415099,73830340,Idris Elba
11928,0.41491,113221,Maribel Verdú
25754,0.249818,0,Kandyse McClure
26583,0.412708,0,Luce Rains
18238,0.295735,0,Mathew Horne
29182,0.41083,0,John Hurt
60821,0.409673,0,Chris Potter
22798,0.409005,16633035,Landon Pigg
46584,0.408711,0,Emily Hampshire
36800,0.40847,0,Udo Kier
19833,0.405888,6149791,Tom Hollander
13576,0.405828,0,Orianthi
32868,0.371642,0,Brittany Snow
36811,0.403188,0,Christopher Plummer
52799,0.401697,0,Manolo Cardona
19823,0.401071,0,Emmanuelle Vaugier
22084,0.400567,0,David Henrie
8284,0.398051,0,Tilda Swinton
26035,0.397409,0,Evan Ross
32985,0.395616,7810000,Pete Postlethwaite
32678,0.475095,0,Tamer Hassan
29426,0.394989,143191,Kenneth Welsh
21724,0.394271,0,Damon Wayans Jr.
17577,0.393762,0,Ray Winstone
291081,0.391927,0,David Morrissey
23566,0.391867,0,Tim Curry
2080,0.391859,341131793,Liev Schreiber
14141,0.389989,0,Seann William Scott
53985,0.388271,0,Reese Witherspoon
33974,0.388227,0,Michelle Williams
17532,0.388026,4100000,Elizabeth Berkley
176241,0.383827,0,Sarah Wayne Callies
16652,0.382268,0,Kelly Brewster
37178,0.381469,0,Kerry Bishé
71866,0.378554,0,Georgia King
24804,0.378522,296557,Arsenio Hall
23410,0.377372,0,Martha MacIsaac
28053,0.376543,6670712,Julianna Margulies
28118,0.376307,0,Rob Brydon
26963,0.374157,0,Brendan Gleeson
8915,0.370497,19258519,Richard Gere
14853,0.370303,0,Greg Bryk
33997,0.370172,44348,Sally Hawkins
24480,0.369792,0,Lori Richardson
21467,0.369406,0,Josef Bierbichler
14711,0.369038,0,Lucy Liu
36939,0.366021,0,Heather Graham
16325,0.365372,500154,Edward Burns
25137,0.363832,4388563,Jesse Metcalfe
52505,0.362858,0,Lisa Kudrow
33788,0.360935,0,Lee Pace
49522,0.360715,0,Ashley Jensen
25846,0.088773,0,Margareth Madè
24589,0.358304,0,Delroy Lindo
41360,0.356006,0,Clark Bartram
22805,0.248559,0,Minnie Driver
14536,0.353203,29010817,Harry Connick Jr.
12404,0.348842,2336172,Claire Danes
25132,0.347707,28972508,Kat Dennings
44027,0.34638,0,Willem Dafoe
61872,0.342084,0,Kathy Bates
19556,0.340416,0,Trevor Moore
66113,0.339657,0,Sam Neill
16759,0.376614,0,James Nesbitt
16604,0.569186,0,Mark Walton
26693,0.338175,0,Ichirôta Miyakawa
4475,0.336426,0,Alan Arkin
19724,0.336167,0,Thomas Haden Church
14857,0.335612,0,Ashton Kutcher
28665,0.333551,0,Naturi Naughton
16167,0.116657,66456,Thomas Dekker
26722,0.332142,0,Adrian Paul
26809,0.330513,0,Sarah Chalke
22820,0.32918,0,Sam Rockwell
16335,0.32336,0,Cameron Bright
37169,0.32262,0,Ashley C. Williams
26587,0.322516,0,Shaun Evans
14164,0.32232,0,Joon Park
8316,0.232913,0,William Hurt
5937,0.319742,0,Dagmar Manzel
26688,0.319532,27206120,Briana Evigan
24051,0.317799,0,Val Kilmer
24271,0.317301,0,Christopher Walken
17669,0.317069,0,Victor Garber
19688,0.315422,0,Eva Amurri Martino
20777,0.31482,0,Peter Stormare
25983,0.31344,0,Mary Woronov
16985,0.311776,0,Becky Rosso
79896,0.3106,0,David Anders
29159,0.309467,0,Emmanuelle Seigner
21862,0.30936,0,Denise Richards
37534,0.303296,0,Ivana Baquero
33511,0.302925,0,Kristin Scott Thomas
21634,0.302095,0,Sigourney Weaver
37565,0.30092,0,Rupert Everett
11388,0.300313,0,Chevy Chase
14028,0.299873,0,Joe Manganiello
27588,0.298874,0,Cody Linley
14849,0.297677,0,Jasmine Guy
28499,0.294762,0,Mike Vogel
22683,0.263791,0,Kimberly Elise
24884,0.294345,0,Hugh Laurie
19458,0.294343,0,Demi Lovato
22215,0.292324,9366227,Kathy Bates
41479,0.290674,7022728,Demi Moore
20407,0.290454,0,Lauren Graham
14726,0.286478,0,Géraldine Pailhas
50506,0.2856,0,James Van Der Beek
17927,0.285353,18599102,Eric Christian Olsen
40850,0.285338,0,Robert Sheehan
26820,0.284095,2479538,Logan Lerman
31218,0.283496,0,Calum MacNab
27989,0.279941,0,Timothy Hutton
22717,0.278387,134,Ayesha Takia
20178,0.278321,295750,Alexie Gilmore
20618,0.27373,0,Preston Jones
17680,0.272422,1007962,Chris Santos
27646,0.271147,0,Shannon Elizabeth
36597,0.103661,0,Charlotte Riley
37190,0.270283,263941,Joshua Miller
24832,0.269902,0,Lynda Boyd
26588,0.266625,0,Peter Mooney
30250,0.266267,0,Emily Watson
16931,0.265405,0,Laura Vandervoort
28465,0.265119,0,Mike Dopud
37659,0.356209,0,John Densmore
15052,0.215709,0,Hope Davis
23382,0.252355,0,Ron Perlman
2325,0.258982,0,Mira Sorvino
41522,0.133565,0,Sandrine Holt
101907,0.256975,0,Fred Tatasciore
42556,0.07309,0,Josh Hopkins
36465,0.250389,0,Iain Glen
22494,0.250351,0,Dean Lennox Kelly
33806,0.249839,0,Valentijn Dhaenens
25704,0.249295,6405245,Zach Gilford
21398,0.321244,0,Samantha Ferris
25183,0.118533,1296971,Charlyne Yi
21469,0.242864,0,Brittany Murphy
27310,0.242794,0,Temuera Morrison
25642,0.242239,0,Galadriel Stineman
20606,0.240757,0,Danny Dyer
24001,0.168316,0,William Sadler
18898,0.271818,0,Steve Evets
26320,0.235045,0,Imelda Staunton
72962,0.781772,0,Jason Topolski
26342,0.235186,0,A Martinez
25405,0.118447,0,Tom Aldredge
14410,0.232346,43051547,Derek Luke
46420,0.23156,0,Jessica McNamee
26171,0.230953,0,Drew Barrymore
22259,0.230359,0,Dee Bradley Baker
34592,0.428574,0,Doug Fahl
25196,0.226009,39462438,Maggie Gyllenhaal
28479,0.225875,0,James Faulkner
23173,0.213292,0,April Pearson
19905,0.196421,0,Ving Rhames
33195,0.222544,0,Paz Vega
22136,0.221791,0,Alexandra Lamy
38850,0.220819,7306,Josh Lucas
20825,0.21893,0,John Corbett
18472,0.218609,0,Dmitry Chepovetsky
28019,0.216906,0,Ving Rhames
31169,0.213237,0,Marcia Gay Harden
34188,0.212295,0,Tom Arnold
32338,0.212004,0,Justin Bartha
41009,0.20979,0,Brendan Gleeson
51249,0.223951,0,Jimmy Bennett
23720,0.209084,0,Joshua Leonard
23127,0.209043,0,Danny Trejo
22135,0.206657,0,Paz Vega
29919,0.203813,0,Tim Allen
52034,0.203707,0,Akiko Monô
39545,0.196413,0,Michelle Borth
23044,0.195364,0,Hamish Bowles
15135,0.284873,0,Martin Klebba
43937,0.182881,352810,Barry Pepper
19268,0.193267,0,Isabelle Carré
22681,0.529037,0,Jessica Stroup
30128,0.190162,1429299,Jesse Bradford
29134,0.188104,0,Melkar Muallem
183894,0.189207,0,Michael Gambon
32084,0.14086,0,Michael Moshonov
17911,0.187796,0,Debbie Gibson
19106,0.185586,0,Omar Sy
22492,0.182403,1896244,The Edge
18759,0.181456,0,Chris Bruno
18480,0.180029,0,Richard Bey
26736,0.179972,0,Jake T. Austin
37721,0.176846,0,Harrison Gilbertson
51880,0.170087,0,Amir 
23404,0.168985,0,Melissa Molinaro
15060,0.236277,0,Katey Sagal
44571,0.165343,0,Maggie Q
38087,0.165257,0,Aubrey Plaza
17632,0.164377,0,Patrick O'Connor
21033,0.159638,56000,Peta Wilson
30685,0.159615,0,Henry Cavill
15338,0.158652,0,Emma Lockhart
46127,0.158638,0,Courtney Thorne-Smith
28520,0.157549,0,Lynn Collins
14549,0.23818,0,Steve Zahn
22476,0.15559,0,Diane Gaeta
18065,0.155519,0,Mike Epps
39037,0.154563,0,Colin Egglesfield
26223,0.328199,0,Eion Bailey
19139,0.149553,0,Leo Gregory
24438,0.145905,85280250,Sarah Jessica Parker
1977,0.145081,38610009,Gil McKinney
22175,0.248508,0,Shannon Woodward
282963,0.143953,0,Michelle Ryan
18955,0.141098,0,Pascale Arbillot
35436,0.137731,0,Catherine Frot
26032,0.137656,0,Keith Jordan
41144,0.135641,0,Deja Kreutzberg
56704,0.057316,0,Richard Berry
22800,0.13313,0,Chris Rock
24869,0.132841,0,Jessica Duffy
14838,0.190628,0,Kevin Corrigan
27561,0.128532,0,Robb Wells
35885,0.126448,0,Beatrice Flammini
19900,0.125174,0,Patrick J. Adams
25377,0.123497,0,Claudia Bassols
20441,0.123044,0,Darcy Fowers
113655,0.038585,0,Jeremy Renner
18247,0.12035,0,Jesse Moss
15039,0.222882,0,Linden Ashby
23988,0.11886,0,Leslie Nielsen
133365,0.256703,0,Kate Ashfield
29150,0.114458,232732,Kevin Corrigan
23509,0.114327,0,Sergio Castellitto
40819,0.112717,0,George Hardy
46534,0.060334,0,John Tokatlidis
25154,0.246935,0,Anna Kendrick
26367,0.109178,0,Taraji P. Henson
38150,0.108905,0,Noel Clarke
35568,0.108083,0,Julie Hagerty
31189,0.107537,0,Alexander Siddig
52699,0.109128,0,Mitchel Musso
19105,0.103773,0,Steve Harris
220903,0.102223,0,Oprah Winfrey
33870,0.166371,20719451,Chengwu Guo
17618,0.323342,0,Kevin Gage
30974,0.097705,0,Johan Libéreau
34423,0.097127,0,Jay Chandrasekhar
42151,0.092519,10000,Robin Hill
26379,0.091395,0,Abhishek Bachchan
54507,0.091154,0,Joey Richter
27370,0.090552,0,Erin Marie Hogan
42309,0.210628,0,Haylie Duff
36432,0.096111,0,Jim Durfee
21641,0.287231,0,Henry Goodman
281982,0.083031,0,John Simm
20236,0.077477,0,Gina Marie May
39958,0.115707,0,Peter Gallagher
34279,0.073533,0,Franck Dubosc
15670,0.073493,90508336,Derek Luke
26191,0.07183,0,Nicole Dogue
35689,0.090351,0,Elisabeth Shue
19599,0.059697,0,Sophie Ward
14402,0.058977,0,Olivia Bonamy
28238,0.08649,0,Patrick Stewart
43065,0.050789,0,Larry Cohen
44750,0.047028,0,Emma Roberts
16634,0.044425,0,Jenni Baird
21474,0.043209,0,Nikki SooHoo
32389,0.135759,0,Sherman Augustus
40534,0.020701,0,Joe Jonas
26629,0.029831,0,Mélanie Doutey
47813,0.026174,80,John Lasseter
24613,0.023254,0,Kareena Kapoor
18489,0.024051,0,Mike Bonanno
25073,0.021121,0,Thora Birch
46641,0.021041,400654,Jess Weixler
53700,0.015926,0,Carlo Buccirosso
19238,0.169317,0,Sophia Bush
253835,0.01531,0,Michelle Rodriguez
20323,0.013174,0,Claudia Karvan
46458,0.01217,0,Sergi López
15004,0.257762,0,Diane Almeida
37928,0.005502,0,Ryhei Kimura
25867,0.139545,0,Katrina Kaif
28997,0.00459,0,Luis Miranda
60366,0.019105,0,Ryan E. Francis
29379,0.005289,0,Bernard Campan
31687,0.001423,0,Jesse Johnson
27205,9.363643,825500000,Joseph Gordon-Levitt
10138,5.70486,623933331,Gwyneth Paltrow
12155,5.57295,1025467110,Johnny Depp
44214,5.29318,327803731,Mila Kunis
12444,4.840588,954305868,Emma Watson
20352,3.791881,543513985,Jason Segel
27578,3.74884,274470394,Jason Statham
10191,3.560424,494878759,Gerard Butler
11324,3.176169,294804195,Mark Ruffalo
20526,2.911727,400062763,Jeff Bridges
38757,2.865684,591794936,Mandy Moore
10193,2.711136,1063171911,Tim Allen
27576,2.586787,293329073,Liev Schreiber
44115,2.440611,35692920,Kate Mara
37735,2.332359,74952305,Stanley Tucci
10140,2.245241,415686217,Georgie Henley
23483,2.225609,96188903,Chloë Grace Moretz
37710,2.162441,278346189,Angelina Jolie
9543,2.128799,335154643,Gemma Arterton
20662,2.11831,310669540,Cate Blanchett
44264,2.100704,252276927,Hailee Steinfeld
18823,2.087252,232713139,Liam Neeson
27022,2.053855,215283742,Jay Baruchel
37056,2.033563,0,Gael García Bernal
37799,1.923694,224920315,Andrew Garfield
22538,1.906739,47664559,Mary Elizabeth Winstead
39451,1.903671,310650585,Ben Stiller
34851,1.888263,126248813,Alice Braga
32657,1.878018,226497209,Brandon T. Jackson
44048,1.874641,167805466,Chris Pine
10192,1.820934,752600867,Eddie Murphy
22971,1.784073,114977104,Channing Tatum
34544,1.730679,177238796,Bradley Cooper
39514,1.720825,71664962,John Malkovich
23631,1.71986,31327899,Michelle Rodriguez
38365,1.659355,271430189,Salma Hayek
20504,1.624483,157107755,Gary Oldman
35056,1.618371,152263880,Tina Fey
23168,1.614028,154026136,Rebecca Hall
