id,popularity,revenue,keywords
11846,0.387056,89325780,daughter
177,0.386486,41895491,mental disease
10337,0.369101,49114016,psychopath
32685,0.359526,0,troll
10333,0.350342,74787599,suppressed past
1713,0.329328,32482682,coloured
11504,0.32932,0,family
10804,0.32365,0,lovers
11498,0.318657,38016380,suspense
16270,0.278023,0,janitor
11894,0.277921,0,pl√∂tzlicher reichtum
10952,0.261842,47624253,crack
41780,0.275786,10400000,harlem
12702,0.272537,0,critters
26561,0.15876,13200170,vacation
10174,0.262559,29,musical
18886,0.245709,0,aviation
3784,0.241581,22773535,greek
22434,0.239605,7788597,teenager
14904,0.231517,524668,woman director
11521,0.213074,0,intelligence
9585,0.757688,0,married couple
4539,0.206,0,madness
11175,0.201381,0,arrest
2071,0.192123,11511031,plastic surgery
12227,0.191606,34793160,coffin
10261,0.23171,0,resurrection
9546,0.181802,0,psychopath
2125,0.438283,0,blast
25330,0.172296,4603929,boarding school
14022,0.159178,0,texas
34376,0.1523,3752426,mannequin
30694,0.143265,0,spontaneous combustion
28455,0.130152,0,stolen identity
26291,0.106169,0,alcoholism
11821,0.095559,0,hospital
31544,0.048237,4654288,revenge
562,3.777441,140767956,terrorist
2280,2.150682,151668774,pinball machine
37136,1.905883,78756177,terrorism
13704,1.651962,22433275,underage drinking
4011,1.628865,73326666,calypso
380,1.459821,354825435,loss of father
11690,1.392581,11806119,sensei
9602,1.279955,288752301,fish out of water
1370,1.183033,189015611,liberation
10651,1.182453,0,fight
9493,1.144528,216614388,jet engine
856,1.115598,329803958,suspicion of murder
12144,1.101103,84460846,earthquake
7520,1.079886,171504781,bartender
9647,1.055087,60328000,scrooge
10585,0.891508,44196684,toy
847,0.869474,57269863,monster
9396,0.83832,239606210,large knife
10131,0.78304,72500000,halloween
10141,0.777228,42039085,con man
287,0.75639,50888000,age difference
9604,0.753578,34994648,russia
623,0.727397,62493712,heart attack
11825,0.72689,19510371,police everyday life
11966,0.689972,21630088,hustler
9599,0.669161,8247943,remake
11285,0.657109,25024919,pregnant woman
10644,0.629628,0,union of soviet socialist republics
2640,0.616772,1108462,high school
8740,0.597387,0,vacation
1632,0.588756,34604000,sheriff
8337,0.540362,13008928,sunglasses
15158,0.538522,7282851,tall man
10128,0.528411,0,alien invasion
12710,0.514373,0,teacher
11357,0.513842,17768757,serial killer
10117,0.499298,20256975,suspension
2321,0.497587,21486757,murder
22478,0.493264,0,marital infidelity
10281,0.485136,19170001,psychopath
11082,0.484083,0,apocalypse
859,0.481627,34670720,wedding vows
12120,0.480782,13854000,levitation
10675,0.469728,17637950,man-woman relation
16296,0.437627,0,lovers lane
21733,0.420142,0,court case
9748,0.410654,12706478,culprit
12582,0.402939,0,sherlock holmes
11955,0.389823,0,air force
8677,0.385293,0,hitman
10306,0.384618,14144000,devil
14506,0.380129,0,war
27352,0.283003,6193901,long abandoned
11851,0.374076,20324096,investigation
9013,0.370575,38413606,stretch limousine
9395,0.35674,18869631,martial arts
11051,0.35363,8373585,roman
26515,0.340089,0,evil
10868,0.339766,0,boston
48309,0.336536,354704,haunting
11054,0.3065,0,cross cultural relations
9064,0.324427,12090735,hell
2617,0.320295,43455230,grizzly bear
10130,0.319332,0,jungle
11191,0.317301,0,portuguese american
9540,0.288071,8038508,bondage
24679,0.28161,0,death of daughter
24924,0.254085,3109904,celebration
10132,0.246182,3468572,dangerous
17170,0.238423,0,fashion show
2210,0.407649,3916303,musical
15592,0.232779,57041866,childhood friend
25998,0.137661,0,war crimes
10001,0.218145,0,albert einstein
9717,0.206468,29300000,kidnapper
30502,0.20591,15122000,beautiful girl
10396,0.205453,0,restaurant owner
10127,0.199235,3813293,shape shifter
29787,0.18872,5344577,rage
27412,0.180017,0,blood
15482,0.177816,0,independent film
14240,0.171457,0,police officer killed
11503,0.167846,19595031,haiti
26603,0.156916,0,teen movie
10126,0.155543,46616067,police
17006,0.138906,0,clowning
29154,0.195211,13994920,mexican american
11347,0.117336,1189315,derbyshire
22572,0.131437,0,frog
26723,0.120104,0,yoko ono
38965,0.025511,0,body-swap
36724,0.078232,0,thrash metal
35119,0.077948,6908797,nightmare
12663,0.076438,4192440,mission of murder
19051,0.057681,3569939,freckles
106,3.474728,98235548,stalking
600,2.0267,46357676,based on novel
88,1.945847,213954274,robbery
957,1.846689,38119483,temple
708,1.511663,191185897,england
5548,1.503371,53000000,weapon
765,1.427206,5923044,spoof
865,1.354524,38122105,game show
580,1.285867,51881013,aggression by animal
2493,1.186793,30857814,reference to plato
10072,1.121083,44793222,slasher
10673,1.082108,43848069,wall street
96,1.07467,299965036,undercover
11411,1.065222,19300000,nuclear missile
378,1.026436,29180280,pregnancy and birth
117,1.016148,76270454,treasury agent
801,1.011111,123922370,entertainer
746,0.97023,43984230,china
10998,0.865813,320145693,marriage crisis
10587,0.830933,28061343,police headquarter
2609,0.81981,49230280,st. louis missouri
635,0.754116,17185632,new orleans
11548,0.683243,65088797,spaceship
1547,0.658248,32222567,boardwalk
16288,0.614942,14000000,anthology
9964,0.606128,0,cult favorite
10780,0.601451,26713187,son
10937,0.598029,3221568,independent film
12626,0.57606,51249404,news broadcast
15143,0.549594,18553948,tomboy
918,0.548575,39321715,judge
14367,0.518412,34368475,playboy magazine
10023,0.5137,66673516,reverend
11584,0.481348,40050884,nose
13446,0.471505,0,money
10110,0.46055,0,bravery
6917,0.454894,0,stop motion animation
15785,0.447184,14000,dystopia
11649,0.436718,0,skeleton
30890,0.4205,0,radio
10083,0.406719,35509515,us navy
8989,0.405361,49998613,hamburger
10021,0.397728,110996879,success
11879,0.385445,0,woman director
12154,0.380326,168000000,party
12476,0.09996,0,fbi agent
19933,0.367621,0,journey
8852,0.356749,14182492,mephisto
9003,0.349927,14564027,revenge
17238,0.338412,0,grotesque
26719,0.335219,2585639,noir
16620,0.322457,54215416,nostalgic
31650,0.32054,10278549,murder
12623,0.457831,0,lawyer
3543,0.316643,3587303,wilderness
27786,0.288138,0,desert
11896,0.287829,57915972,ex-wife
2039,0.421153,80640528,full moon
13509,0.28269,3769990,sea monster
26371,0.258955,0,gay relationship
20465,0.240967,0,slasher
16889,0.233246,22642033,jock
5709,0.207159,0,campy
25155,0.221631,0,nudity
14464,0.217263,4215859,smuggling
21299,0.159347,0,lost at sea
10019,0.20076,42721196,transformation
21309,0.188258,0,murder
22500,0.186551,0,robot
12506,0.184885,0,south africa
13703,0.184469,12396383,beverly hills
25318,0.274181,0,brutality
23599,0.180267,0,based on tv series
24341,0.180028,0,doll
11215,0.179562,0,relationship problems
4639,0.17911,4278150,robbery
27857,0.159007,0,united kingdom
10652,0.287418,13839404,us army
59558,0.005529,0,computer class
36914,0.111711,34377585,doctor
50719,0.159907,154323,killer santa claus
46975,0.14124,0,children
10081,0.07532,0,youth gang
39929,0.064707,2683519,nudity
62,3.309196,56715371,man vs machine
871,1.152937,33395426,space marine
10331,1.058272,0,zombies
26690,0.891163,0,strangle
8069,0.867192,0,lesbian subtext
916,0.786854,42300873,based on novel
14136,0.757746,0,golden gate bridge
18988,0.747337,0,queen
805,0.724527,33395426,laundry
12105,0.698337,0,music
17917,0.633129,16800000,orphan boy
4929,0.621202,6800000,death penalty
11046,0.569422,21000000,alps
912,0.488336,0,insurance salesman
11356,0.437877,0,neurotic
6003,0.415262,38901218,love of one's life
39891,0.321891,0,hammer horror
11708,0.323826,0,fantastic
16249,0.259501,0,coach
32969,0.207956,0,murder
16085,0.214989,0,jewish
14794,0.106218,500000,rebellion
753,0.190742,0,nudity
31681,0.166845,0,us air force
27983,0.157115,0,parent
32726,0.190352,0,love interest
18193,0.188511,0,parody
29146,0.045242,814666,genius
240,3.264571,47542841,melancholy
829,1.650848,30000000,chinatown
682,1.619555,97572000,assassin
3034,1.049959,86273333,bride
30497,0.906087,30859000,midnight movie
592,0.761779,4420000,wiretap
10869,0.738153,0,volkswagon
4176,0.696675,27634716,agatha christie
11072,0.577802,119500000,comedy
12310,0.465805,0,musketeer
27932,0.463337,47000000,cataclysm
5121,0.415866,12800000,hostage
26648,0.41087,0,uniform
11034,0.372231,26533200,millionaire
22048,0.378621,0,afro
39844,0.326225,0,necrophilia
16938,0.319143,0,prank telephone call
8348,0.31869,21700000,road movie
14267,0.317977,0,independent film
8333,0.31064,0,liberation of hostage
13939,0.400179,22000000,architect
17365,0.261959,0,senator
987,0.258089,0,marriage proposal
5919,0.226287,116000000,disaster
16246,0.225194,0,mustang
4923,0.224462,0,immortality
13397,0.218245,0,santa claus
11942,0.190638,0,bounty
11123,0.186995,79666653,earthquake
59189,0.179943,0,desert
4546,0.441423,0,count of monte christo
27094,0.090854,0,one word title
28715,0.081732,0,thriller
3687,0.067731,0,parody
23069,0.040689,0,dog
42449,0.02967,30000,carpet bombing
510,3.258151,108981275,wheelchair
578,2.563191,470654000,shipwreck
762,2.234953,5028948,swordplay
36685,1.409947,112892319,time warp
3175,1.019569,20000000,epic
11843,0.790976,41833347,inspector
983,0.699683,0,cheating
4561,0.691527,0,erotic movie
20850,0.537981,0,medical experiment
4917,0.527888,0,dystopia
27361,0.451933,0,radio
11020,0.450311,0,girls' boarding school
10711,0.438899,12484444,drug addiction
22094,0.423755,5000000,streetfighting
5725,0.392437,0,nipples
11326,0.347121,34251525,mute
8043,0.328246,0,army
12223,0.292586,0,stepford wife
27085,0.289443,0,edgar rice burroughs
968,0.277357,46665856,sex change
27429,0.07183,0,zombies
62697,0.269347,0,disaster
11484,0.335421,30000000,games
17599,0.222136,0,blimp
9652,0.186184,0,europe
32042,0.017468,0,private detective
32053,0.065941,0,post nuclear
27716,0.032936,0,race relations
646,3.170651,59600000,spy
947,1.168767,70000000,horse
802,0.823779,0,loss of mother
595,0.810805,13129846,becoming an adult
982,0.630948,0,corean war
11385,0.613969,0,safari
11349,0.61008,0,ex-detainee
11897,0.526108,50000000,epic
11085,0.519949,0,heart-throb
11697,0.507078,8000000,legend
16103,0.328639,0,sport
10242,0.274348,0,old mansion
898,0.23941,3100000,prisoner
9289,0.232756,0,widerstand
33468,0.215748,0,brain
32488,0.210018,0,secretary
1162,0.461577,2500000,historical figure
29074,0.153654,0,vase
27568,0.142676,0,dystopia
29235,0.137091,1250000,fear
32041,0.116962,0,world war ii
16093,0.115188,0,female protagonist
17185,0.050657,0,blackmail
12708,0.038819,0,falling in love
658,3.153791,124900000,fort knox
935,2.210475,9440272,strategic air command
433,1.987819,102272727,bank
704,0.812194,1000549,behind the scenes
13382,0.697491,0,christmas
506,0.663446,7000000,rape
11113,0.633882,72000000,colonel
21159,0.451661,0,hammer
25319,0.349468,0,satanism
758,0.371976,0,detective inspector
502,0.581833,0,atomic bomb
14433,0.306872,0,british empire
5066,0.28039,0,plot
19953,0.194002,0,navy
3482,0.27553,0,nazis
26031,0.2196,0,hospital
10604,0.194941,0,dance
14703,0.182922,12000000,minister
24229,0.181466,0,hemmingway
7348,0.178025,0,mission to mars
29030,0.152209,0,tomb
5052,0.131149,0,suspense
39231,0.122269,0,fianc√© fianc√©e relationship
30295,0.11942,0,coast watcher
34276,0.082856,0,moon landing
42791,0.067621,0,american in the uk
15421,0.060425,0,archbishop
10299,0.015476,0,murder
185,3.072555,26589000,adolescence
252,2.430667,4000000,candy
681,1.755117,116000000,murder
41357,0.984256,0,wife husband relationship
984,0.885391,35976000,ransom
1687,0.86163,12348905,cage
994,0.735185,3251794,primal fear
11234,0.632691,0,dystopic future
12335,0.630778,0,magic broomstick
636,0.627942,2437000,totalitarian regime
343,0.625188,0,age difference
1051,0.604241,41158757,attempted murder
15393,0.560488,10600000,jaguar car
9267,0.553366,0,comedy
31283,0.529922,0,bounty hunter
27554,0.483561,0,death of pet
839,0.462681,0,gas station
26405,0.392606,0,australia
11316,0.363941,0,queen
10514,0.357413,0,epilepsy
21717,0.354036,0,double barreled shotgun
27236,0.327996,0,independent film
36040,0.326818,0,hunter
482,0.317925,12121618,daughter
336,0.306073,0,prisoner
14811,0.291077,10404330,pogrom
25188,0.369308,29133000,pool hall
11951,0.275523,72266306,police
30941,0.26766,0,ex-con
45938,0.272856,0,romance
466,0.21439,0,cat
16328,0.197685,0,blindness and impaired vision
5920,0.188379,0,road movie
39043,0.177053,0,evil
18047,0.176973,0,terminal illness
46845,0.204023,0,bear
26513,0.142949,0,soldier
36850,0.140996,0,lawyer
28801,0.134371,0,hammer horror
26234,0.080161,0,serial killer
17965,0.07681,0,mask
31767,0.060512,0,biography
36194,0.060245,0,birthday party
861,2.679627,261317921,mars
769,2.659926,46836394,1970s
1573,2.535646,240031094,based on novel
196,2.441201,244527583,car race
162,2.285811,53000000,small town
114,2.212092,463000000,expensive restaurant
242,1.761161,136766062,assassination
581,1.695911,424208848,culture clash
251,1.513223,505000000,money laundering
1498,1.469009,201965915,pizza delivery
1375,1.243528,119946358,cataclysm
11186,1.198347,35763605,toy comes to life
10166,1.125794,0,grandmother grandson relationship
1669,1.072912,200,defection
169,1.034127,57120318,los angeles
2670,1.003423,0,child murderer
379,0.972222,5080409,gun
928,0.890276,41482207,mutant
9362,0.85552,48572000,stranded
5549,0.774737,45681173,robot
9356,0.731244,0,family
11005,0.662154,52096475,hope
11595,0.644448,153518974,investigation
10837,0.642804,0,treasure hunt
9399,0.635353,24078196,fistfight
12157,0.5895,29888235,green card
21168,0.565651,0,vampire
11092,0.548596,221303188,lawyer
2565,0.53671,39404261,dying man's last fling
483,0.521085,14560247,hotel room
530,0.519773,0,cheese
11587,0.518986,39024251,doomed man
1551,0.51308,61489265,memory
13995,0.512053,0,marvel comic
10169,0.510786,0,brat pack
11856,0.501826,33461269,drug smuggle
2291,0.499506,25965144,oneiric
9768,0.480169,8266343,stage
19384,0.459932,9229401,cop
8428,0.45719,11541758,arizona
9086,0.457183,0,billy the kid
8592,0.438396,103738726,investigation
9556,0.429512,48878502,mask
8217,0.420512,0,miracle
19185,0.42047,5835247,chainsaw
18129,0.419438,13446769,con artist
9491,0.411888,0,weapon
10164,0.411259,27575086,success
9586,0.409621,15691192,bad luck
10173,0.403249,46044400,family
47869,0.127474,1030938,parade
951,0.386018,201957688,dying and death
10168,0.372665,0,godfather
9558,0.592379,2554476,street walker
17009,0.340804,20,based on tv series
24016,0.339218,2075084,extramarital affair
11309,0.323339,5728953,nudity
10729,0.322961,0,getaway
10847,0.322112,0,leader
20701,0.317091,16,anthology film
11510,0.30946,1382462,spoof
23535,0.308999,0,murder
19086,0.298476,6698361,gun battle
11135,0.298196,27931461,eagle
11077,0.486515,0,baby-snatching
8996,0.275662,0,hitler youth
27274,0.384309,205068,frankenstein's monster
31923,0.285625,0,nudity
14249,0.257774,15645616,betrayal
20481,0.255367,8862354,serial killer
41003,0.234115,17487531,love
14931,0.231569,0,false teeth
9548,0.078482,20423389,heavy metal
12651,0.747549,0,mission
24249,0.183011,0,nudity
15389,0.079102,0,debutante
11060,0.163711,27734391,internal affairs
29514,0.163319,0,nightmare
11796,0.243946,0,little boy
3101,0.318177,0,pizza
10170,0.214532,0,ex-lover
31225,0.142836,3779620,transgender
771,0.142486,476684675,mischief
4587,0.257865,35419397,polka dot
11131,0.290694,0,flight
26914,0.125538,0,dance performance
2891,0.090323,0,insane asylum
36843,0.070766,0,food
10264,0.067973,20710451,revenge
2990,0.31035,29381956,attempted murder
12230,2.631987,215880014,dalmatian
164,1.752027,9500000,broken engagement
1725,0.900245,43656822,showdown
10911,0.754548,28900000,allied
750,0.712793,0,detective inspector
821,0.538364,10000000,nazis
16638,0.30782,0,devoutness
16372,0.296403,0,ghost story
990,0.291101,0,alcohol
11536,0.265092,0,falling in love
18993,0.560343,0,escape
28752,0.217788,0,full moon
430,0.303783,4000000,atlanta
24248,0.157205,0,religious sword and sandal
248,0.290285,5000000,new york city
28430,0.083697,0,earth
29478,0.027527,0,african american
539,2.610362,32000000,shower
966,1.872132,4905000,remake
967,1.136943,60000000,slavery
284,0.947307,25000000,age difference
2134,0.712389,0,time travel
18444,0.465879,0,pirate gang
299,0.423531,0,new year's eve
6643,0.421043,0,siblings
12617,0.232574,0,cowardliness
11209,0.310398,0,mexican
1908,0.162753,0,trial
11773,0.127219,0,parents kids relationship
15788,0.114188,10000000,bellhop †
39890,0.065808,0,witchcraft
1941,0.256779,0,epic
103,2.582657,28262574,drug dealer
1366,2.389663,117235147,italo-american
7340,1.263483,33800000,stage
794,0.999413,60922980,nanny
10803,0.924068,25000000,utopia
10730,0.88683,52614445,giant animal
891,0.85009,70600000,1970s
10649,0.722259,46236000,inspector
5854,0.600495,7900000,heir
10747,0.597297,31800000,texas
10518,0.522601,21709020,nazis
5228,0.515387,0,gym
10774,0.476406,23689877,television
11372,0.409794,0,adolf hitler
5651,0.381737,0,sex
6037,0.672483,0,guest
11558,0.377579,51079064,theft
